Date_Time_PH,Latitude,Longitude,Depth_In_Km,Magnitude,Location,Specific_Location,General_Location
05/10/2025 5:58,11.18,124.14,34,1.7,023 km N 51° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
05/10/2025 5:55,11.17,124.05,7,2.4,016 km N 30° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
05/10/2025 5:49,11.09,123.85,31,1.9,015 km N 72° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
05/10/2025 5:46,11.08,123.97,16,2.4,004 km N 18° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
05/10/2025 5:44,11.08,124.08,13,1.8,011 km N 70° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
05/10/2025 5:32,11.1,124.1,31,2.7,014 km N 64° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
05/10/2025 5:30,11.15,123.93,7,2.6,013 km N 25° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
05/10/2025 5:24,11.1,124.08,12,2.5,013 km N 60° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
05/10/2025 5:19,10.89,123.9,5,3.3,019 km S 27° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
05/10/2025 5:17,11.04,123.94,5,3.4,004 km S 74° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
05/10/2025 4:59,10.91,123.98,8,2.4,015 km S 02° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
05/10/2025 4:52,11.16,123.98,31,1.4,013 km N 01° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
05/10/2025 4:50,11.06,124.1,6,3,013 km N 86° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
05/10/2025 4:42,11.05,124.12,32,1.5,015 km N 87° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
05/10/2025 4:20,11,124.02,28,2.1,007 km S 37° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
05/10/2025 4:18,11.12,124.01,8,2.3,009 km N 23° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
05/10/2025 4:12,10.9,124.01,26,2.4,017 km S 13° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
05/10/2025 4:07,11.05,124.13,26,1.4,017 km N 87° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
05/10/2025 3:59,10.94,123.92,6,2.1,013 km S 31° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
05/10/2025 3:54,10.99,123.91,33,2.1,010 km S 48° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
05/10/2025 3:52,11.11,124.09,6,2.1,014 km N 59° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
05/10/2025 3:50,10.91,123.91,1,3.8,017 km S 25° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
05/10/2025 3:48,11.16,123.91,2,3.4,014 km N 33° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
05/10/2025 3:32,10.96,124.08,15,2.3,015 km S 47° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
05/10/2025 3:29,10.87,124.11,26,2.2,025 km S 36° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
05/10/2025 3:28,11.12,124.04,13,1.8,010 km N 40° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
05/10/2025 3:15,10.99,124.06,33,2.3,011 km S 54° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
05/10/2025 3:09,10.93,123.98,7,4,013 km South of City Of Bogo (Cebu), City Of Bogo ,Cebu
05/10/2025 3:03,11.03,124.01,4,2.3,004 km S 58° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
05/10/2025 3:01,11.12,124.12,2,1.7,017 km N 63° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
05/10/2025 2:55,10.91,123.95,6,3.3,016 km S 12° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
05/10/2025 2:51,11.06,123.97,9,2.1,002 km N 47° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
05/10/2025 2:44,11.19,124.18,7,1.6,027 km N 55° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
05/10/2025 2:31,11.07,123.94,26,1.6,005 km N 64° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
05/10/2025 2:29,11.14,124.17,7,3.8,024 km N 63° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
05/10/2025 2:22,11.07,124.04,24,1.6,007 km N 68° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
05/10/2025 1:58,11.18,123.95,24,2.1,015 km N 13° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
05/10/2025 1:57,10.94,123.97,10,2.7,012 km S 07° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
05/10/2025 1:51,11.15,124.19,6,2.1,025 km N 62° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
05/10/2025 1:43,11.02,124.05,5,2.1,008 km S 66° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
05/10/2025 1:37,10.94,123.93,5,1.8,013 km S 27° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
05/10/2025 1:35,11.12,124.06,8,2,012 km N 46° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
05/10/2025 1:25,11.09,124.04,24,1.5,009 km N 51° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
05/10/2025 1:24,11.14,124.15,10,1.6,021 km N 61° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
05/10/2025 1:17,11.11,124.05,20,1.5,011 km N 46° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
05/10/2025 1:16,11.08,123.97,26,2,004 km N 11° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
05/10/2025 1:14,10.97,123.88,1,2.3,014 km S 53° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
05/10/2025 1:11,11.17,124.08,9,1.8,017 km N 38° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
05/10/2025 1:10,10.94,123.85,6,3.1,018 km S 51° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
05/10/2025 1:05,11.12,124.01,22,1.5,009 km N 20° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
05/10/2025 0:59,11.15,124.12,6,1.9,019 km N 55° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
05/10/2025 0:51,11.15,124.04,24,1.9,013 km N 32° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
05/10/2025 0:47,11.07,124.08,8,2.5,011 km N 76° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
05/10/2025 0:44,10.9,123.93,2,3.3,018 km S 18° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
05/10/2025 0:43,11.13,123.96,5,1.5,010 km N 15° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
05/10/2025 0:37,10.91,124.03,26,2.4,016 km S 19° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
05/10/2025 0:33,11.02,124.06,5,2,010 km S 71° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
05/10/2025 0:31,11.01,123.9,23,2.1,010 km S 64° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
05/10/2025 0:30,11.05,124.06,23,1.4,009 km N 88° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
05/10/2025 0:26,11.03,123.96,7,2.2,003 km S 43° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
05/10/2025 0:21,11.08,124.07,34,1.8,010 km N 72° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
05/10/2025 0:14,11.15,123.95,9,3.7,012 km N 14° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
05/10/2025 0:10,11.01,124.1,6,1.7,013 km S 74° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
05/10/2025 0:09,11.03,124.11,6,2.4,015 km S 84° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
05/10/2025 0:02,11.05,124.01,27,2,004 km N 76° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 23:55,10.97,124.06,25,1.8,012 km S 48° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 23:54,11.09,124.06,25,2.4,010 km N 64° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 23:48,11.17,123.98,33,1.5,013 km N 02° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 23:47,11.16,123.99,32,1.3,012 km N 04° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 23:42,11.14,124.08,6,2,015 km N 46° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 23:36,11.12,124.1,8,1.8,015 km N 59° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 23:35,11.08,124.08,29,1.8,012 km N 73° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 23:30,10.88,123.91,7,1.7,020 km S 24° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 23:29,11.07,123.94,31,1.6,005 km N 52° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 23:27,11.09,124.27,24,1.5,033 km N 82° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 23:19,10.92,123.9,7,2.4,016 km S 33° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 23:17,10.93,123.95,11,2.5,013 km S 13° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 23:13,11.11,124.07,30,2,012 km N 55° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 23:03,11.14,123.96,9,2.3,011 km N 10° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 23:00,11.05,124.04,6,3.6,007 km N 89° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 22:56,11.08,123.87,27,1.8,012 km N 72° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 22:54,10.89,123.89,3,3.2,020 km S 29° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 22:52,10.89,123.88,7,2,020 km S 33° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 22:49,11.15,124.03,34,1.6,013 km N 24° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 22:46,11.06,124.06,8,2.3,009 km N 78° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 22:35,11.02,124.04,6,2.1,007 km S 68° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 22:29,10.97,123.93,8,2.3,010 km S 30° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 22:17,10.95,123.96,7,3.2,011 km S 10° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 22:15,10.96,123.93,6,3.4,011 km S 29° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 22:11,11.15,124.03,32,1.8,013 km N 27° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 22:09,10.98,123.99,34,1.5,007 km S 08° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 21:46,10.99,123.99,28,2.2,007 km S 13° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 21:44,10.9,123.97,5,3.1,017 km S 04° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 21:40,11.02,124.05,33,2.1,009 km S 72° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 21:39,11,124.02,33,1.5,007 km S 41° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 21:38,11.02,124.01,36,2,004 km S 52° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 21:35,11.02,123.98,31,1.3,003 km South of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 21:28,11.08,124.11,16,1.7,015 km N 75° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 21:24,11.1,124.11,34,2,016 km N 68° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 21:22,11.17,123.98,24,1.3,013 km N 01° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 21:19,11,123.91,8,2.7,009 km S 54° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 21:06,11.1,124.1,7,2.8,014 km N 66° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 21:02,11.27,124.18,9,2.9,033 km N 42° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 20:54,11.15,124.13,5,2.1,020 km N 55° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 20:52,11.14,123.88,5,1.9,015 km N 49° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 20:50,11.17,123.96,18,1.7,013 km N 07° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 20:35,11,124,24,2.3,005 km S 24° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 20:33,11.17,124.03,20,1.4,015 km N 23° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 20:25,11.03,124.08,26,2.1,011 km S 83° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 20:20,11,124,5,2.5,006 km S 25° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 20:11,11.17,123.96,9,2.1,014 km N 09° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 20:06,10.98,124.03,30,1.6,009 km S 35° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 20:02,10.86,124.09,32,2.4,024 km S 32° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 19:52,11.18,123.88,2,2.9,018 km N 36° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 19:49,11.02,124.04,6,2.5,007 km S 67° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 19:46,11.12,123.98,9,1.6,008 km N 02° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 19:29,10.88,123.91,9,3.5,020 km S 22° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 19:16,11.07,123.91,1,2.2,008 km N 69° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 19:13,11,124.01,6,3,006 km S 37° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 19:05,10.9,123.96,7,3.2,016 km S 06° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 18:58,11,123.98,31,1.4,005 km S 05° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 18:57,11.07,124.04,33,1.4,007 km N 70° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 18:52,10.9,123.88,4,4,019 km S 34° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 18:43,10.91,123.89,1,2,018 km S 34° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 18:35,11.11,124.15,1,2.7,019 km N 70° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 18:28,10.99,124.02,10,2.7,008 km S 34° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 18:25,10.89,123.93,1,1.9,018 km S 18° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 18:21,10.92,123.85,6,2.7,020 km S 46° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 18:17,10.96,123.95,4,2,011 km S 21° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 18:11,11.05,124.06,6,1.5,009 km N 85° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 18:06,11,124,28,1.7,005 km S 22° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 18:03,10.91,123.98,12,1.8,015 km S 02° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 17:56,10.9,123.87,5,2,021 km S 36° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 17:50,10.88,123.87,11,4.1,022 km S 34° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 17:41,10.9,123.88,5,4.6,019 km S 34° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 17:37,10.93,123.98,22,1.7,013 km S 01° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 17:36,11.04,124.03,39,1.2,006 km S 79° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 17:34,10.9,123.89,5,2.9,018 km S 30° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 17:30,10.9,123.87,5,4.4,020 km S 36° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 17:18,11.08,124.1,30,1.6,013 km N 72° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 17:13,10.94,123.81,6,2.3,022 km S 57° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 17:06,10.88,123.97,5,4,018 km S 02° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 16:58,10.93,123.9,5,2.5,016 km S 34° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 16:50,11.04,123.99,1,2.3,002 km S 79° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 16:40,11.05,124.03,31,2.4,005 km N 80° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 16:36,11.15,124.12,3,1.8,019 km N 54° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 16:05,11.15,124.15,33,1.7,021 km N 58° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 15:52,10.95,124.06,33,1.7,013 km S 40° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 15:47,11.11,124.26,21,2.3,032 km N 78° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 15:34,10.99,123.91,5,2.8,009 km S 51° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 15:33,11.1,123.84,7,1.8,016 km N 67° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 15:30,11.1,124.13,33,2.9,017 km N 71° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 15:22,10.96,123.95,5,2.7,010 km S 20° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 15:17,10.87,123.91,5,2.4,021 km S 21° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 15:14,10.94,123.85,25,2.6,019 km S 51° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 15:08,11.08,124.18,28,2.1,023 km N 82° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 15:07,10.98,123.75,5,2.4,026 km S 74° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 14:59,11.03,124.04,5,2.3,007 km S 79° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 14:44,10.94,123.99,32,2.3,012 km S 08° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 14:24,11.03,124.04,2,1.7,007 km S 78° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 14:01,11.15,124,33,1.7,012 km N 11° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 13:41,11.15,124.07,33,1.6,016 km N 41° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 13:35,11.09,124.05,25,1.4,009 km N 60° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 13:28,11.17,123.97,15,1.6,014 km N 04° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 13:23,11.16,124.05,10,2.1,015 km N 33° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 13:14,11.12,124.01,16,1.9,009 km N 23° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 12:47,11.11,124.12,9,1.9,017 km N 66° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 12:38,10.93,124.09,27,2.3,017 km S 43° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 12:27,11.16,124.16,11,2,023 km N 57° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 12:26,11.15,124.15,34,1.8,022 km N 58° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 12:22,11.09,124.1,32,2.5,014 km N 69° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 12:19,11.05,123.96,32,1.4,003 km N 78° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 12:11,11.2,124.16,8,2.6,026 km N 49° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 12:05,11.28,124.2,23,1.6,035 km N 43° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 12:04,10.98,124.27,32,2.1,033 km S 77° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 12:03,10.9,124.06,30,1.9,019 km S 27° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 11:58,11.09,124.07,26,1.7,011 km N 65° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 11:56,10.91,123.94,5,2.2,016 km S 18° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 11:54,11.03,124.23,25,2.5,028 km S 86° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 11:49,10.82,123.94,17,1.7,025 km S 09° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 11:40,10.86,124.06,29,1.8,022 km S 22° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 11:24,11.01,124.04,32,1.3,008 km S 56° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 10:44,11.12,124.06,33,1.6,012 km N 50° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 10:39,11.06,124.08,32,2.3,011 km N 80° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 10:38,11.17,123.86,6,1.9,019 km N 43° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 10:36,10.84,124.17,33,2,030 km S 42° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 10:19,11.27,123.95,8,2.1,025 km N 06° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 10:12,11.21,123.91,5,2.9,019 km N 25° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 10:09,11.08,124.05,6,1.9,009 km N 61° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 10:04,11.04,124.08,27,1.9,011 km S 83° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 9:49,11.02,124.08,5,1.7,011 km S 77° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 9:37,10.97,123.96,11,2.8,009 km S 11° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 9:35,11.05,123.96,5,2.1,002 km N 87° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 9:23,10.96,124.06,16,1.6,013 km S 41° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 9:09,11.03,123.97,5,2.9,002 km S 59° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 8:58,11.01,123.95,3,2.4,005 km S 35° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 8:48,11.01,124.21,28,1.8,026 km S 83° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 8:47,10.96,123.99,6,1.9,010 km S 05° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 8:39,11.05,123.95,18,2.4,003 km N 75° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 8:26,11.11,124.04,25,1.7,013 km N 43° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 8:06,11.11,124.09,12,2.4,014 km N 61° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 7:51,11,123.93,18,2.8,007 km S 43° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 7:33,11.3,124.16,23,2.5,035 km N 35° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 7:23,11.12,124.06,26,2.5,012 km N 47° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 7:12,11.14,124.17,5,3.2,024 km N 74° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 7:02,10.92,123.84,12,2.2,021 km S 48° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 6:54,11.02,123.99,23,2.5,004 km S 23° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 6:41,10.89,123.93,3,2,019 km S 17° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 6:39,10.96,123.94,30,2.2,010 km S 26° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 5:53,11.16,124.11,33,1.5,019 km N 49° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 5:46,10.92,123.89,5,2.1,018 km S 34° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 5:41,11.14,124.12,8,2.5,019 km N 55° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 5:34,11.08,124.03,8,1.8,007 km N 55° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 5:28,10.95,123.93,2,1.9,012 km S 26° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 5:24,11.17,124.2,8,2.2,028 km N 61° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 4:42,11.08,123.89,29,2.3,010 km N 69° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 4:26,10.9,123.96,24,2.6,016 km S 08° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 4:11,11.1,124.2,25,2.1,024 km N 76° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 4:01,11.05,123.97,8,3.6,001 km S 82° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 3:57,11.07,123.96,21,2.6,003 km N 46° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 3:52,11.1,124.01,12,2.3,007 km N 49° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 3:45,11.11,124.08,17,2.1,013 km N 57° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 3:35,10.97,123.95,7,3.1,009 km S 19° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 3:32,11.09,124.09,5,2.8,013 km N 70° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 3:26,11.19,124.06,10,1.9,018 km N 31° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 3:22,11.18,123.95,8,1.6,015 km N 12° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 3:18,11.13,124.1,32,1.7,017 km N 54° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 3:17,11.16,124,20,1.6,013 km N 12° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
04/10/2025 3:06,11.17,124.07,32,1.9,017 km N 35° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
